maize1	maize2	pcc	pcc.pval
Zm00001d043903	Zm00001d011570	0.5043463704759366	0.01412449600961133
Zm00001d043902	Zm00001d011571	0.885540633231114	1.9557214287980865e-8
Zm00001d043900	Zm00001d011572	0.8357579020484003	6.892888707979956e-7
Zm00001d043898	Zm00001d011576	-0.04331459262498994	0.8444248637566178
Zm00001d043895	Zm00001d011578	0.08947250891701218	0.6847559058664079
Zm00001d043890	Zm00001d011580	-0.10482841891371394	0.6340611103010063
Zm00001d043880	Zm00001d011585	0.6367298340744704	0.001087404154581466
Zm00001d043878	Zm00001d011588	0.5735611277195639	0.004218211307353193
Zm00001d043877	Zm00001d011589	0.5388332994624706	0.007980326111494665
Zm00001d043874	Zm00001d011592	0.6884811106178186	2.8121345623404663e-4
Zm00001d043880	Zm00001d011585	0.6367298340744704	0.001087404154581466
Zm00001d043864	Zm00001d011599	0.585568928970308	0.003328688485311141
Zm00001d043860	Zm00001d011602	0.6509532195520035	7.686361912294563e-4
Zm00001d043858	Zm00001d011603	0.9708905920388495	1.6355216196229184e-14
Zm00001d043857	Zm00001d011605	0.5661485320918529	0.004860988797896231
Zm00001d043850	Zm00001d011606	0.8651243856368952	9.980859208145304e-8
Zm00001d043849	Zm00001d011607	0.6387091470727111	0.0010372135097576408
Zm00001d043847	Zm00001d011607	0.6944203769196179	2.3664788169433463e-4
Zm00001d043845	Zm00001d011610	0.32758969205939487	0.12703088360217607
Zm00001d043841	Zm00001d011611	0.6749563855369097	4.106289659512768e-4
Zm00001d043837	Zm00001d011614	-0.05521054944774796	0.802428716324318
Zm00001d043831	Zm00001d011615	0.9163682833757703	8.336399457547293e-10
Zm00001d043812	Zm00001d011618	0.32761206391686976	0.12700339308683514
Zm00001d043809	Zm00001d011617	0.7890605043409222	7.654985857210274e-6
Zm00001d043806	Zm00001d011620	0.45668604202606566	0.028480735743081236
Zm00001d043805	Zm00001d011622	0.6533608991905574	7.23539120996319e-4
Zm00001d043803	Zm00001d011623	0.8061447815261223	3.419667483747465e-6
Zm00001d043801	Zm00001d011624	0.3342205568324607	0.11906927590655687
Zm00001d043800	Zm00001d011625	0.7997103448661427	4.673750055914691e-6
Zm00001d043800	Zm00001d011625	0.7997103448661427	4.673750055914691e-6
Zm00001d043799	Zm00001d011627	0.5403872129693618	0.00776681942828554
Zm00001d043799	Zm00001d011629	0.219582219510582	0.3140748976443208
Zm00001d043798	Zm00001d011629	0.18251327983456223	0.40454856830760444
Zm00001d043796	Zm00001d011635	-0.20958442673299588	0.33715776506459316
Zm00001d043784	Zm00001d011636	0.11551867828445363	0.5996695373533412
Zm00001d043782	Zm00001d011639	0.9709518950552041	1.600146487820693e-14
Zm00001d043771	Zm00001d011642	0.3927810669303479	0.06374220676843521
Zm00001d043771	Zm00001d011642	0.3927810669303479	0.06374220676843521
Zm00001d043762	Zm00001d011644	-0.17983719851057395	0.411590309806534
Zm00001d043762	Zm00001d011644	-0.17983719851057395	0.411590309806534
Zm00001d043757	Zm00001d011648	0.18173222913461362	0.4065968623264403
Zm00001d043752	Zm00001d011649	0.6299012364705383	0.001276828437878358
Zm00001d043751	Zm00001d011650	0.23333885128933804	0.2839323090035361
Zm00001d043745	Zm00001d011652	0.39258489569437216	0.06388660443848683
Zm00001d043742	Zm00001d011654	0.7116399246307568	1.4017143568084752e-4
Zm00001d043741	Zm00001d011655	0.5555363545495307	0.005922377727284276
Zm00001d043740	Zm00001d011656	0.9643028373435182	1.3532491826775528e-13
Zm00001d043738	Zm00001d011656	0.2951109314964337	0.17160922382383445
Zm00001d043737	Zm00001d011657	0.9632095797809874	1.8486186379211614e-13
Zm00001d043736	Zm00001d011658	0.4772983372364412	0.021273990891486988
Zm00001d043733	Zm00001d011663	0.6834649026289813	3.2434099809616334e-4
Zm00001d043729	Zm00001d011669	0.6138819670119117	0.001834634526044903
Zm00001d043727	Zm00001d011673	-0.037911914485073195	0.8636411717891701
Zm00001d043726	Zm00001d011676	0.8870205204757301	1.717481788324782e-8
Zm00001d043725	Zm00001d011678	0.9999961385000586	3.609177271255264e-55
Zm00001d043708	Zm00001d011681	-0.06328665554414796	0.7742089328366825
Zm00001d043705	Zm00001d011680	0.31630034688032244	0.14145673060561792
Zm00001d043703	Zm00001d011685	0.20764880178125805	0.34174044506461865
Zm00001d043701	Zm00001d011687	-0.023168593176463775	0.9164313643978127
Zm00001d043700	Zm00001d011688	0.4703318439746293	0.023523062347754527
Zm00001d043696	Zm00001d011691	-0.003583584271219986	0.9870526333773044
Zm00001d043695	Zm00001d011692	0.577911704652249	0.0038753375354150235
Zm00001d043693	Zm00001d011696	0.664064155034179	5.49477613262151e-4
Zm00001d043686	Zm00001d011699	0.5960061210266677	0.0026893045573545106
Zm00001d043684	Zm00001d011700	0.18509597604812017	0.397816347039297
Zm00001d043682	Zm00001d011705	0.8071012407344991	3.261301214661656e-6
Zm00001d043675	Zm00001d011708	0.2959965595587805	0.17026641441356122
Zm00001d043674	Zm00001d011710	0.4679142132459772	0.024346775006488772
Zm00001d043667	Zm00001d011713	0.7238210368717755	9.459490214034396e-5
Zm00001d043666	Zm00001d011716	0.18123960904581973	0.40789169385347157
Zm00001d043634	Zm00001d011721	0.9057775304115687	2.7795445968945124e-9
Zm00001d043615	Zm00001d011731	0.0031895944700270186	0.9884760075872877
Zm00001d043620	Zm00001d011732	0.57664386642445975	0.003972747299199741
Zm00001d043621	Zm00001d011734	0.4110713233574405	0.05134075382609985
Zm00001d043611	Zm00001d011739	0.7815959122185288	1.0643033576997114e-5
Zm00001d043606	Zm00001d011741	0.786667089582383	8.52006597036618e-6
Zm00001d043592	Zm00001d011746	0.9670108810456528	5.981262811328058e-14
Zm00001d043591	Zm00001d011747	0.37025831503455126	0.08201806144203219
Zm00001d043591	Zm00001d011747	0.37025831503455126	0.08201806144203219
Zm00001d043589	Zm00001d011748	0.9195841918382508	5.603301425980844e-10
Zm00001d043586	Zm00001d011751	-0.014496706993876072	0.947656605124068
Zm00001d043586	Zm00001d011752	0.12893293679415962	0.5576645737069801
Zm00001d043578	Zm00001d011754	0.6236057262922826	0.0014757368275742297
Zm00001d043573	Zm00001d011758	0.5518087245208025	0.006338272630171221
Zm00001d043571	Zm00001d011760	0.33959135975354715	0.11289116477144147
Zm00001d043571	Zm00001d011760	0.33959135975354715	0.11289116477144147
Zm00001d043566	Zm00001d011762	0.8324129601377411	8.386155339805236e-7
Zm00001d043538	Zm00001d012791	-0.05220495613194862	0.8129942292454129
Zm00001d043548	Zm00001d012787	0.8707222260978239	6.562002137084152e-8
Zm00001d043550	Zm00001d012779	0.8810538925244789	2.8691569677909056e-8
Zm00001d043551	Zm00001d012776	0.12015178367793905	0.5850120594937938
Zm00001d043558	Zm00001d012775	-0.2812204630871602	0.1936368906164419
Zm00001d043562	Zm00001d012774	0.797074531415669	5.294910299641491e-6
Zm00001d043523	Zm00001d012772	-0.09918624431622751	0.6525181919633538
Zm00001d043512	Zm00001d012769	-0.05797417725315866	0.7927431801051285
Zm00001d043512	Zm00001d012769	-0.05797417725315866	0.7927431801051285
Zm00001d043510	Zm00001d012767	0.19348441896189314	0.37638696724682463
Zm00001d043509	Zm00001d012766	0.09022245541746259	0.682247079238382
Zm00001d043519	Zm00001d012765	0.5499135839987295	0.006558866203659111
Zm00001d043504	Zm00001d012763	0.7948208763743942	5.882722130083601e-6
Zm00001d043502	Zm00001d012760	0.7906075181020767	7.137975235044929e-6
Zm00001d043434	Zm00001d012755	0.6906356001529297	2.642730096535941e-4
Zm00001d043451	Zm00001d012752	0.947435194779328	7.305378935320934e-12
Zm00001d043452	Zm00001d012751	0.6533631364138693	7.234982975360406e-4
Zm00001d043462	Zm00001d012750	0.9006898695483645	4.718352875677529e-9
Zm00001d043469	Zm00001d012748	0.004331108493716604	0.9843521472533789
Zm00001d043473	Zm00001d012747	0.485092629956261	0.018966587958889353
Zm00001d043474	Zm00001d012746	0.7423950175523644	4.986414744077464e-5
Zm00001d043477	Zm00001d012744	-0.15516698739368157	0.4795940006642988
Zm00001d043480	Zm00001d012743	-0.21523327775091697	0.3239944998641334
Zm00001d043486	Zm00001d012740	0.9046792701595971	3.123657991957176e-9
Zm00001d043489	Zm00001d012738	0.8576836048353952	1.694940412623844e-7
Zm00001d043491	Zm00001d012736	0.22771598976023313	0.2960254903150731
Zm00001d043497	Zm00001d012735	-0.07596162009322269	0.7304840342290582
Zm00001d043500	Zm00001d012734	0.7942212735063312	6.048510921345112e-6
Zm00001d043431	Zm00001d012731	0.7457498580456763	4.41664095300677e-5
Zm00001d043429	Zm00001d012729	0.7796921615771261	1.1552894968346393e-5
Zm00001d043423	Zm00001d012725	0.4526108107322323	0.030112612088994906
Zm00001d043422	Zm00001d012720	0.7861258067336571	8.727262638554056e-6
Zm00001d043420	Zm00001d012719	0.8058136853941943	3.476053066441094e-6
Zm00001d043414	Zm00001d012718	0.7238771876943588	9.441916169048794e-5
Zm00001d043413	Zm00001d012714	0.998148255755395	5.041833641517793e-27
Zm00001d043411	Zm00001d012712	-0.006673146972108029	0.9758925688012678
Zm00001d043407	Zm00001d012710	0.5202452307587215	0.010933856158442435
Zm00001d043406	Zm00001d012709	0.4207070086612099	0.04560823290993869
Zm00001d043405	Zm00001d012708	0.9124707276946515	1.321522357788891e-9
Zm00001d043402	Zm00001d012703	0.7746260065827509	1.4316442346089569e-5
Zm00001d043401	Zm00001d012701	0.9009987114001677	4.5729273133030625e-9
Zm00001d043399	Zm00001d012700	0.7180498423914854	1.1425202321005586e-4
Zm00001d043392	Zm00001d012699	-0.11005606066490872	0.6171459887743791
Zm00001d043389	Zm00001d012696	-0.10978532511317698	0.6180174999397748
Zm00001d043387	Zm00001d012694	0.330005727029526	0.12408677419975507
Zm00001d043383	Zm00001d012691	-0.10269360789162899	0.6410206258407378
Zm00001d043389	Zm00001d012696	-0.10978532511317698	0.6180174999397748
Zm00001d043378	Zm00001d012688	0.5439844049448141	0.007290684597171685
Zm00001d043371	Zm00001d012684	0.9344333284881605	7.020963285308948e-11
Zm00001d043367	Zm00001d012679	0.793510430864453	6.25039273468679e-6
Zm00001d043364	Zm00001d012676	-0.14133631418985593	0.5200509238144397
Zm00001d043356	Zm00001d012674	0.0726517965820053	0.7418299415280103
Zm00001d043339	Zm00001d012664	0.4723252837722092	0.02286084774916564
Zm00001d043336	Zm00001d012666	0.6957139435304445	2.2779871484122013e-4
Zm00001d043328	Zm00001d012656	0.5540548673877854	0.006084856858431745
Zm00001d043327	Zm00001d012655	0.8014696749339568	4.295871374914129e-6
Zm00001d043324	Zm00001d012644	0.02973099822957965	0.892878567130365
Zm00001d043307	Zm00001d012647	0.7919638469989376	6.710308580017578e-6
Zm00001d043303	Zm00001d012652	0.5067623577664828	0.01359576890371752
Zm00001d043301	Zm00001d012653	0.8988926462386536	5.649907881871441e-9
Zm00001d043293	Zm00001d012641	0.23352054424896648	0.2835467859975465
Zm00001d043290	Zm00001d012635	0.18255045370582562	0.40445122316607596
Zm00001d043288	Zm00001d012634	0.4684245984010383	0.02417098261383289
Zm00001d043274	Zm00001d012627	-0.5185832775650299	0.011236724876352897
Zm00001d043273	Zm00001d012621	0.6910302496430955	2.612677161969147e-4
Zm00001d043270	Zm00001d012619	-0.029299264231594582	0.8944256085647929
Zm00001d043269	Zm00001d012618	0.7876565979525638	8.152486192237468e-6
Zm00001d043266	Zm00001d012615	0.987591939500424	2.2747581834325014e-18
Zm00001d043265	Zm00001d012613	0.8775840057337173	3.81934927852691e-8
Zm00001d043265	Zm00001d012613	0.8775840057337173	3.81934927852691e-8
Zm00001d043265	Zm00001d012613	0.8775840057337173	3.81934927852691e-8
Zm00001d043265	Zm00001d012613	0.8775840057337173	3.81934927852691e-8
Zm00001d043265	Zm00001d012613	0.8775840057337173	3.81934927852691e-8
Zm00001d043264	Zm00001d012612	0.045358580579572	0.8371764958566583
Zm00001d043262	Zm00001d012611	0.6260804644043084	0.0013946077695465226
Zm00001d043261	Zm00001d012610	0.5351811385564571	0.00850133549174866
Zm00001d043252	Zm00001d012609	0.08507331567994451	0.6995369127824124
Zm00001d043249	Zm00001d012607	0.6085756854983709	0.0020600066224140765
Zm00001d043243	Zm00001d012605	0.3612501386387644	0.09033679076415621
Zm00001d043235	Zm00001d012603	-0.24293012266965	0.2640303105068997
Zm00001d043232	Zm00001d012602	0.9608460779970821	3.5176117713422204e-13
Zm00001d043229	Zm00001d012601	0.6834290922684876	3.2466835845893594e-4
Zm00001d043227	Zm00001d012600	0.999740986643639	5.4434211704279016e-36
Zm00001d043224	Zm00001d012599	0.8273014030143303	1.1225268588005658e-6
Zm00001d043223	Zm00001d012598	0.9378463643965689	4.0665909372229476e-11
Zm00001d043223	Zm00001d012598	0.9378463643965689	4.0665909372229476e-11
Zm00001d043222	Zm00001d012595	-0.10231245202761824	0.6422663029552806
Zm00001d043221	Zm00001d012594	0.18186218503018586	0.4062556578818949
Zm00001d043220	Zm00001d012594	0.8776262036617213	3.8062826181082064e-8
Zm00001d043218	Zm00001d012593	0.9325406323510297	9.386394468093687e-11
Zm00001d043205	Zm00001d012585	0.9294777439522948	1.4758310276158704e-10
Zm00001d043204	Zm00001d012584	0.5309829629413205	0.009134690850425021
Zm00001d043202	Zm00001d012581	0.7701053985604422	1.7257566514879002e-05
Zm00001d043196	Zm00001d012578	0.759860237708209	2.5964744188387452e-5
Zm00001d043193	Zm00001d012576	0.9244751954939949	2.963657768145942e-10
Zm00001d043191	Zm00001d012575	0.5210523070832557	0.010789217640035553
Zm00001d043188	Zm00001d012571	0.2699715881083021	0.21282808944562143
Zm00001d043187	Zm00001d012569	0.6226486030343386	0.0015081748610114994
Zm00001d043185	Zm00001d012566	-0.21409903043429507	0.32661235729939486
Zm00001d043183	Zm00001d012564	0.21965906788223896	0.31390129502415975
Zm00001d043181	Zm00001d012563	0.4023339487012684	0.057007669939480254
Zm00001d043178	Zm00001d012562	0.48535421339623463	0.01889281583959187
Zm00001d043175	Zm00001d012561	0.4958087588572566	0.01612910252187837
Zm00001d043164	Zm00001d012560	0.9763297096914239	1.9089949165864843e-15
Zm00001d043160	Zm00001d012559	0.4130451576437824	0.050123245654540835
Zm00001d043158	Zm00001d012556	0.7718309528090038	1.6077563677044675e-5
Zm00001d043153	Zm00001d012553	0.4399465433281436	0.03566326960494453
Zm00001d043150	Zm00001d012552	0.9998158084332597	1.5186667856066e-37
Zm00001d043149	Zm00001d012550	0.46738541882767076	0.024529988481888167
Zm00001d043146	Zm00001d012548	NA	NA
Zm00001d043137	Zm00001d012546	0.8976269345207726	6.401486800586087e-9
Zm00001d043131	Zm00001d012544	-0.1721846547165914	0.43209435331881796
Zm00001d043119	Zm00001d012539	-0.3523941158037103	0.09911243613502978
Zm00001d043117	Zm00001d012538	0.256653121768114	0.23714438375911212
Zm00001d043113	Zm00001d012537	0.30366507922292885	0.1589434171183417
Zm00001d043112	Zm00001d012536	0.18261831696611738	0.4042735469204951
Zm00001d043104	Zm00001d012532	0.3806235735094128	0.07317331463171711
Zm00001d043097	Zm00001d012530	0.8368038351570188	6.477169813505352e-7
Zm00001d043095	Zm00001d012529	0.8363471611738107	6.655857064398436e-7
Zm00001d043094	Zm00001d012527	0.8428404182399709	4.484423386180401e-7
Zm00001d043093	Zm00001d012525	0.7004402569174457	1.9785960424497544e-4
Zm00001d043090	Zm00001d012524	0.9999979539319622	4.582833071333752e-58
Zm00001d043089	Zm00001d012522	0.9919705909798837	2.401625314980972e-20
Zm00001d043087	Zm00001d012520	-0.05808729683121219	0.7923473562967293
Zm00001d043086	Zm00001d012518	0.5963377011019888	0.0026708291430882565
Zm00001d043080	Zm00001d012517	0.15806357818780384	0.4713277961436505
Zm00001d043076	Zm00001d012516	0.2844368098968217	0.18837349187603125
Zm00001d043074	Zm00001d012515	0.8557575892055768	1.9346025040802614e-7
Zm00001d043071	Zm00001d012514	0.8236862612003383	1.3718837666498912e-6
Zm00001d043070	Zm00001d012513	0.8400364049820966	5.329523380185334e-7
Zm00001d043069	Zm00001d012512	0.3828121609928253	0.07140195508522006
Zm00001d043067	Zm00001d012511	0.5997826484708403	0.0024851417365839485
Zm00001d043066	Zm00001d012508	-0.08221331776017478	0.7092036149984654
Zm00001d043060	Zm00001d012505	0.2504701344497211	0.24902691173734778
Zm00001d043059	Zm00001d012504	0.7402717578506278	5.37938927801877e-5
Zm00001d043052	Zm00001d012501	-0.22402584945631093	0.30413278811421735
Zm00001d043046	Zm00001d012498	0.794408372049068	5.996341215757407e-6
Zm00001d043043	Zm00001d012494	0.8508693760650985	2.683801606127094e-7
Zm00001d043039	Zm00001d012492	0.7336281623885367	6.789542100546279e-5
Zm00001d043031	Zm00001d012488	0.43657837441921127	0.03726769737746468
Zm00001d043025	Zm00001d012482	0.6441266532381703	9.09851098514492e-4
Zm00001d043024	Zm00001d012480	0.6487824570771259	8.113429762532935e-4
Zm00001d043019	Zm00001d012477	0.9463785707227556	8.96110312765573e-12
Zm00001d043014	Zm00001d012475	0.7904109974480525	7.2018948298453205e-6
Zm00001d043012	Zm00001d012474	0.3450988291811263	0.1068022521022033
Zm00001d043011	Zm00001d012473	0.5337894284209844	0.008707137229261603
Zm00001d043006	Zm00001d012471	0.046498485052963404	0.8331396958155114
Zm00001d042998	Zm00001d012465	0.8967049131251085	7.0040859816568715e-9
Zm00001d042985	Zm00001d012460	-0.1651748820829644	0.45134669251865844
Zm00001d042980	Zm00001d012456	-0.11170915554876983	0.6118354619014525
Zm00001d042979	Zm00001d012452	0.10562606395757305	0.6314684109872173
Zm00001d042977	Zm00001d012451	0.475299801677742	0.021900674764767102
Zm00001d042975	Zm00001d012449	-0.188753811054356	0.3883895133775397
Zm00001d042972	Zm00001d012447	-0.1745589736033269	0.4256747932315693
Zm00001d042969	Zm00001d012446	0.24786345048986186	0.2541499459053847
Zm00001d042968	Zm00001d012445	-0.09212241358288621	0.6759056699497579
Zm00001d042964	Zm00001d012444	0.1706279459546236	0.4363313260596836
Zm00001d042963	Zm00001d012443	0.4024839457253928	0.056906485816256076
Zm00001d042963	Zm00001d012443	0.4024839457253928	0.056906485816256076
Zm00001d042963	Zm00001d012443	0.4024839457253928	0.056906485816256076
Zm00001d042963	Zm00001d012443	0.4024839457253928	0.056906485816256076
Zm00001d042958	Zm00001d012441	0.26247903167639114	0.2262934501621146
Zm00001d042955	Zm00001d012440	0.8572805898225199	1.7427765408683264e-7
Zm00001d042954	Zm00001d012439	0.9757461473546979	2.4589763550592867e-15
Zm00001d042953	Zm00001d012438	0.7596468088090362	2.618110061732258e-5
Zm00001d042950	Zm00001d012437	0.5624249119328517	0.005213609958793092
Zm00001d042949	Zm00001d012435	0.9295088636063465	1.4692116661823462e-10
Zm00001d042944	Zm00001d012434	NA	NA
Zm00001d042944	Zm00001d012434	NA	NA
Zm00001d042943	Zm00001d012433	0.616701742946307	0.001723648091967207
Zm00001d042940	Zm00001d012431	0.4718243721554936	0.023025821350996744
Zm00001d042934	Zm00001d012430	0.23665468985096338	0.2769483577880888
Zm00001d042933	Zm00001d012427	0.3466761246738639	0.10510370586920678
Zm00001d042932	Zm00001d012426	0.20787580350962603	0.3412011059773763
Zm00001d042931	Zm00001d012424	-0.09741566179646549	0.6583517695062584
Zm00001d042930	Zm00001d012423	0.9851469628273094	1.487553117280918e-17
Zm00001d042929	Zm00001d012421	0.1905404702947078	0.3838312441640035
Zm00001d042922	Zm00001d012420	0.7055431219676301	1.6942857828713766e-4
Zm00001d042920	Zm00001d012419	0.9872025503817525	3.1412526955323488e-18
Zm00001d042918	Zm00001d012418	0.04958192621392169	0.8222408319024478
Zm00001d042917	Zm00001d012417	0.7519603416531738	3.510752892305374e-5
Zm00001d042910	Zm00001d012404	0.4018736829702527	0.057319018510675966
Zm00001d042906	Zm00001d012408	0.973832136787794	5.413512344388719e-15
Zm00001d042905	Zm00001d012408	0.5693723596809699	0.004572033506202704
Zm00001d042903	Zm00001d012413	0.002852672281135272	0.9896932397027849
Zm00001d042901	Zm00001d012408	0.953696204695677	1.9831937425229326e-12
Zm00001d042900	Zm00001d012414	-0.09334952164439389	0.6718212658324605
Zm00001d042898	Zm00001d012415	0.6081251823087667	0.0020801774858341306
Zm00001d042887	Zm00001d012402	0.8514100129743708	2.589856306516102e-7
Zm00001d042886	Zm00001d012401	0.7230618514783167	9.699916068851706e-5
Zm00001d042883	Zm00001d012400	0.6146515875515497	0.0018037562145101897
Zm00001d042880	Zm00001d012398	0.9391045652618056	3.2991733223780835e-11
Zm00001d042879	Zm00001d012396	0.5893683737094282	0.003082537249773611
Zm00001d042874	Zm00001d012395	0.7444633709849467	4.62800339040327e-5
Zm00001d042863	Zm00001d012383	-0.10784174794199584	0.6242885415455085
Zm00001d042853	Zm00001d012381	0.285976164520385	0.18588933526612955
Zm00001d042851	Zm00001d012380	0.17512883652439765	0.4241417426221241
Zm00001d042849	Zm00001d012379	NA	NA
Zm00001d042845	Zm00001d012361	0.06374890970172105	0.7726016844178061
Zm00001d042837	Zm00001d012350	0.9091051197516482	1.9343703945011286e-9
Zm00001d042836	Zm00001d012339	0.10368454004481074	0.6377864909348465
Zm00001d042833	Zm00001d012338	-0.027632855563057238	0.9004003277976452
Zm00001d042830	Zm00001d012337	0.49603401122768265	0.016073394481927746
Zm00001d042826	Zm00001d012333	0.03502664793479823	0.8739349220332843
Zm00001d042822	Zm00001d012332	-0.025122174150000533	0.9094118743513148
Zm00001d042821	Zm00001d012330	0.6386838457902181	0.0010378423577185167
Zm00001d042814	Zm00001d012326	0.9807059798552925	2.2747033783348613e-16
Zm00001d042812	Zm00001d012325	0.5714350713185418	0.004394811354771643
Zm00001d042811	Zm00001d012321	0.8807471381423077	2.9436816005759578e-8
Zm00001d042810	Zm00001d012320	0.18661817858865315	0.3938779715396321
Zm00001d042799	Zm00001d012306	0.2735276332295733	0.2066289324405235
Zm00001d042786	Zm00001d012302	0.07868316631292353	0.7211953597702838
Zm00001d042779	Zm00001d012296	0.754096717757243	3.2392489773003604e-5
Zm00001d042778	Zm00001d012295	0.09737649786436925	0.6584810234081239
Zm00001d042777	Zm00001d012294	0.9392989352717079	3.1930261761354706e-11
Zm00001d042767	Zm00001d012292	0.8602490448706844	1.4169090451733029e-7
Zm00001d042766	Zm00001d012291	0.45880601130265003	0.02766015429416212
Zm00001d042764	Zm00001d012290	0.6164634470193455	0.0017328010350566563
Zm00001d042761	Zm00001d012286	0.4422606054907689	0.03459294472946437
Zm00001d042756	Zm00001d012285	0.4424265225309362	0.034517190097653104
Zm00001d042755	Zm00001d012284	0.5287961832340623	0.00947973058172566
Zm00001d042752	Zm00001d012282	0.6801995718969955	3.553917434987213e-4
Zm00001d042736	Zm00001d012280	0.9908195793563875	9.754585184363658e-20
Zm00001d042735	Zm00001d012279	0.9503520899781027	4.063694649557893e-12
Zm00001d042731	Zm00001d012277	0.6379562903209045	0.0010560654019747054
Zm00001d042729	Zm00001d012275	-0.09071682552742148	0.680595018467643
Zm00001d042723	Zm00001d012274	0.9887607760495651	8.090742132726563e-19
Zm00001d042721	Zm00001d012273	0.46394599056395364	0.025748817424351533
Zm00001d042719	Zm00001d012270	0.5330559409849269	0.008817250062530093
Zm00001d042718	Zm00001d012269	0.783620079673533	9.745467551071116e-6
Zm00001d042709	Zm00001d012267	-0.02551512487515691	0.9080007220039907
Zm00001d042699	Zm00001d012265	0.5338595841549902	0.008696665142460825
Zm00001d042695	Zm00001d012263	-0.08974430463321283	0.6838462825819963
Zm00001d042686	Zm00001d012260	0.5380662271940319	0.008087500566706879
Zm00001d042684	Zm00001d012259	0.16344115774464046	0.45617667039577536
Zm00001d042684	Zm00001d012259	0.16344115774464046	0.45617667039577536
Zm00001d042669	Zm00001d012257	0.08525436006642763	0.6989264859970806
Zm00001d042665	Zm00001d012255	0.08979907626399157	0.6836630288489205
Zm00001d042664	Zm00001d012254	0.6484712079375895	8.17630134545347e-4
Zm00001d042663	Zm00001d012248	0.16584452262371976	0.44948834729081355
Zm00001d042661	Zm00001d012247	0.8717890953835051	6.044681099008405e-8
Zm00001d042660	Zm00001d012246	0.45343875399534017	0.02977519315847105
Zm00001d042658	Zm00001d012245	0.8467006016390934	3.5162870193022437e-7
Zm00001d042657	Zm00001d012244	NA	NA
Zm00001d042653	Zm00001d012242	0.7657517486970994	2.057978173293004e-5
Zm00001d042646	Zm00001d012241	0.5010499950669287	0.014872862031443997
Zm00001d042643	Zm00001d012240	0.7121147833542671	1.38089708146262e-4
Zm00001d042642	Zm00001d012239	0.4309116583554394	0.040094858205491656
Zm00001d042641	Zm00001d012238	0.7311498708240836	7.392848305033037e-5
Zm00001d042640	Zm00001d012237	0.6622046176893637	5.768278327346899e-4
Zm00001d042639	Zm00001d012234	0.2903049977490236	0.17902414845547926
Zm00001d042636	Zm00001d012231	-0.10190198423282106	0.6436088194560432
Zm00001d042636	Zm00001d012229	-0.1626575870747588	0.45836841755036795
Zm00001d042634	Zm00001d012228	0.5467467810415548	0.006941724273462966
Zm00001d042633	Zm00001d012227	-0.13683611215194447	0.5335565035337388
Zm00001d042634	Zm00001d012228	0.5467467810415548	0.006941724273462966
Zm00001d042627	Zm00001d012224	0.39340127398200675	0.06328732663337697
Zm00001d042615	Zm00001d012213	0.2454114533043501	0.25903052707343
Zm00001d042611	Zm00001d012212	0.3745351207784747	0.07827626616105499
Zm00001d042610	Zm00001d012211	0.10140474964135435	0.6452365683111172
Zm00001d042603	Zm00001d012206	0.9245273746374681	2.9429168567559215e-10
Zm00001d042601	Zm00001d012205	0.9826091371843215	7.70851791025947e-17
Zm00001d042599	Zm00001d012204	0.5457856273861107	0.007061532972944143
Zm00001d042585	Zm00001d012198	0.10035042926888398	0.6486932021133643
Zm00001d042584	Zm00001d012197	0.9573874184908439	8.426068772651965e-13
Zm00001d042582	Zm00001d012196	0.6336611474276189	0.0011693213081514634
Zm00001d042575	Zm00001d012195	0.02846085714948795	0.8974309484486211
Zm00001d042574	Zm00001d012194	0.7049338662027651	1.726246472903387e-4
Zm00001d042560	Zm00001d012180	0.5838190733023931	0.0034475046727106204
Zm00001d042553	Zm00001d012175	0.21230444893057218	0.33078019114984847
Zm00001d042553	Zm00001d012175	0.21230444893057218	0.33078019114984847
Zm00001d042553	Zm00001d012175	0.21230444893057218	0.33078019114984847
Zm00001d042536	Zm00001d012173	0.5425950189229753	0.00747163043725943
Zm00001d042534	Zm00001d012171	0.3124400323713516	0.14664687352738898
Zm00001d042530	Zm00001d012168	0.9826588353113869	7.481955023734249e-17
Zm00001d042528	Zm00001d012166	0.9889832549515769	6.565043819634474e-19
Zm00001d042527	Zm00001d012165	0.9971941453155662	3.94342370431294e-25
Zm00001d042525	Zm00001d012161	0.868890332868428	7.543073177938541e-8
Zm00001d042510	Zm00001d012160	0.3209397777002311	0.135393703988969
Zm00001d042507	Zm00001d012159	0.16972887231311481	0.43878844576711595
Zm00001d042506	Zm00001d012158	0.7659536498389025	2.0414114918901738e-5
Zm00001d042505	Zm00001d012156	0.41865898938566953	0.04678274787043799
Zm00001d042503	Zm00001d012154	-0.08139619575259353	0.7119735238503084
Zm00001d042486	Zm00001d012147	0.2282267625816482	0.2949139764168555
Zm00001d042486	Zm00001d012147	0.2282267625816482	0.2949139764168555
Zm00001d042480	Zm00001d012146	-0.04526846357475987	0.8374958025031781
Zm00001d042479	Zm00001d012145	0.4389464916836783	0.03613384022704602
Zm00001d042476	Zm00001d012142	0.9489454560567457	5.415201349437648e-12
Zm00001d042474	Zm00001d012140	0.7233153535959262	9.619048699392002e-5
Zm00001d042473	Zm00001d012138	-0.09098133998018296	0.6797116598202058
Zm00001d042470	Zm00001d012137	0.04804903133005599	0.8276552249190174
Zm00001d042463	Zm00001d012128	0.8359449533300565	6.816846835988213e-7
